item_name,item_code,kind_name,kind_code,rank,rank_code,unit,day1,dpr1,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7,date,region
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (10/05),-,1일전 (10/04),"9,430",1주일전 (09/28),-,2주일전 (09/21),-,1개월전,"7,169",1년전,"9,024",일평년,"7,679",2024-10-05,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (10/07),"9,930",1일전 (10/06),-,1주일전 (09/30),"8,250",2주일전 (09/23),"8,210",1개월전,"7,169",1년전,"9,024",일평년,"7,679",2024-10-07,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (10/08),"10,430",1일전 (10/07),"9,930",1주일전 (10/01),-,2주일전 (09/24),"8,210",1개월전,"7,169",1년전,"9,024",일평년,"7,679",2024-10-08,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (10/09),-,1일전 (10/08),"10,430",1주일전 (10/02),"9,430",2주일전 (09/25),"8,210",1개월전,"7,169",1년전,"9,024",일평년,"7,679",2024-10-09,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (10/10),"10,600",1일전 (10/09),-,1주일전 (10/03),-,2주일전 (09/26),"8,210",1개월전,"7,169",1년전,"9,024",일평년,"7,679",2024-10-10,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (10/11),"12,265",1일전 (10/10),"10,600",1주일전 (10/04),"9,430",2주일전 (09/27),"8,250",1개월전,"8,628",1년전,"9,297",일평년,"8,358",2024-10-11,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (10/12),-,1일전 (10/11),"12,265",1주일전 (10/05),-,2주일전 (09/28),-,1개월전,"8,628",1년전,"9,297",일평년,"8,358",2024-10-12,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (10/14),"12,265",1일전 (10/13),-,1주일전 (10/07),"9,930",2주일전 (09/30),"8,250",1개월전,"8,628",1년전,"9,297",일평년,"8,358",2024-10-14,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (10/15),"13,350",1일전 (10/14),"12,265",1주일전 (10/08),"10,430",2주일전 (10/01),-,1개월전,"8,628",1년전,"9,297",일평년,"8,358",2024-10-15,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (10/16),"13,600",1일전 (10/15),"13,350",1주일전 (10/09),-,2주일전 (10/02),"9,430",1개월전,"8,628",1년전,"9,297",일평년,"8,358",2024-10-16,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (10/17),"13,600",1일전 (10/16),"13,600",1주일전 (10/10),"10,600",2주일전 (10/03),-,1개월전,"8,628",1년전,"9,297",일평년,"8,358",2024-10-17,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (10/18),"13,600",1일전 (10/17),"13,600",1주일전 (10/11),"12,265",2주일전 (10/04),"9,430",1개월전,"8,628",1년전,"9,297",일평년,"8,358",2024-10-18,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (10/19),-,1일전 (10/18),"13,600",1주일전 (10/12),-,2주일전 (10/05),-,1개월전,"8,628",1년전,"9,297",일평년,"8,358",2024-10-19,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (10/21),"13,600",1일전 (10/20),-,1주일전 (10/14),"12,265",2주일전 (10/07),"9,930",1개월전,"8,865",1년전,"10,977",일평년,"7,763",2024-10-21,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (10/22),"13,600",1일전 (10/21),"13,600",1주일전 (10/15),"13,350",2주일전 (10/08),"10,430",1개월전,"8,865",1년전,"10,977",일평년,"7,763",2024-10-22,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (10/23),"13,100",1일전 (10/22),"13,600",1주일전 (10/16),"13,600",2주일전 (10/09),-,1개월전,"8,865",1년전,"10,977",일평년,"7,763",2024-10-23,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (10/24),"12,600",1일전 (10/23),"13,100",1주일전 (10/17),"13,600",2주일전 (10/10),"10,600",1개월전,"8,865",1년전,"10,977",일평년,"7,763",2024-10-24,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (10/25),"10,150",1일전 (10/24),"12,600",1주일전 (10/18),"13,600",2주일전 (10/11),"12,265",1개월전,"8,865",1년전,"10,977",일평년,"7,763",2024-10-25,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (10/26),-,1일전 (10/25),"10,150",1주일전 (10/19),-,2주일전 (10/12),-,1개월전,"8,865",1년전,"10,977",일평년,"7,763",2024-10-26,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (10/28),"10,315",1일전 (10/27),-,1주일전 (10/21),"13,600",2주일전 (10/14),"12,265",1개월전,"8,865",1년전,"10,977",일평년,"7,763",2024-10-28,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (10/31),-,1일전 (10/30),"9,480",1주일전 (10/24),"12,600",2주일전 (10/17),"13,600",1개월전,"8,865",1년전,"10,977",일평년,"7,763",2024-10-31,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (11/01),"8,948",1일전 (10/31),"9,656",1주일전 (10/25),"10,696",2주일전 (10/18),"15,111",1개월전,"10,099",1년전,"8,931",일평년,"7,029",2024-11-01,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (11/02),-,1일전 (11/01),"8,948",1주일전 (10/26),-,2주일전 (10/19),-,1개월전,"10,099",1년전,"8,931",일평년,"7,029",2024-11-02,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (11/04),-,1일전 (11/03),-,1주일전 (10/28),"10,633",2주일전 (10/21),"14,633",1개월전,"10,099",1년전,"8,931",일평년,"7,029",2024-11-04,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (11/05),"8,239",1일전 (11/04),"8,336",1주일전 (10/29),"10,367",2주일전 (10/22),"13,872",1개월전,"10,099",1년전,"8,931",일평년,"7,029",2024-11-05,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (11/06),"8,106",1일전 (11/05),"8,239",1주일전 (10/30),"9,922",2주일전 (10/23),"13,839",1개월전,"10,099",1년전,"8,931",일평년,"7,029",2024-11-06,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (11/07),"8,819",1일전 (11/06),"8,106",1주일전 (10/31),"9,656",2주일전 (10/24),"11,924",1개월전,"10,099",1년전,"8,931",일평년,"7,029",2024-11-07,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (11/08),"9,020",1일전 (11/07),"8,819",1주일전 (11/01),"8,948",2주일전 (10/25),"10,696",1개월전,"10,099",1년전,"8,931",일평년,"7,029",2024-11-08,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (11/11),"8,886",1일전 (11/10),-,1주일전 (11/04),"8,336",2주일전 (10/28),"10,633",1개월전,"13,255",1년전,"7,193",일평년,"6,313",2024-11-11,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (11/12),"8,886",1일전 (11/11),"8,886",1주일전 (11/05),"8,239",2주일전 (10/29),"10,367",1개월전,"13,255",1년전,"7,193",일평년,"6,313",2024-11-12,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (11/13),"8,988",1일전 (11/12),"8,886",1주일전 (11/06),"8,106",2주일전 (10/30),"9,922",1개월전,"13,255",1년전,"7,193",일평년,"6,313",2024-11-13,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (11/14),"9,016",1일전 (11/13),"8,988",1주일전 (11/07),"8,819",2주일전 (10/31),"9,656",1개월전,"13,255",1년전,"7,193",일평년,"6,313",2024-11-14,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (11/15),"9,561",1일전 (11/14),"9,016",1주일전 (11/08),"9,020",2주일전 (11/01),"8,948",1개월전,"13,255",1년전,"7,193",일평년,"6,313",2024-11-15,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (11/18),"9,583",1일전 (11/17),-,1주일전 (11/11),"8,886",2주일전 (11/04),"8,336",1개월전,"13,255",1년전,"7,193",일평년,"6,313",2024-11-18,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (11/19),"9,348",1일전 (11/18),"9,583",1주일전 (11/12),"8,886",2주일전 (11/05),"8,239",1개월전,"13,255",1년전,"7,193",일평년,"6,313",2024-11-19,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (11/20),"9,520",1일전 (11/19),"9,348",1주일전 (11/13),"8,988",2주일전 (11/06),"8,106",1개월전,"13,255",1년전,"7,193",일평년,"6,313",2024-11-20,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (11/21),"9,222",1일전 (11/20),"9,520",1주일전 (11/14),"9,016",2주일전 (11/07),"8,819",1개월전,"11,163",1년전,"6,236",일평년,"5,860",2024-11-21,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (11/22),"9,367",1일전 (11/21),"9,222",1주일전 (11/15),"9,561",2주일전 (11/08),"9,020",1개월전,"11,163",1년전,"6,236",일평년,"5,860",2024-11-22,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (11/25),"9,411",1일전 (11/24),-,1주일전 (11/18),"9,583",2주일전 (11/11),"8,886",1개월전,"11,163",1년전,"6,236",일평년,"5,860",2024-11-25,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (11/26),"9,369",1일전 (11/25),"9,411",1주일전 (11/19),"9,348",2주일전 (11/12),"8,886",1개월전,"11,163",1년전,"6,236",일평년,"5,860",2024-11-26,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (11/27),"8,969",1일전 (11/26),"9,369",1주일전 (11/20),"9,520",2주일전 (11/13),"8,988",1개월전,"11,163",1년전,"6,236",일평년,"5,860",2024-11-27,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (11/28),"8,924",1일전 (11/27),"8,969",1주일전 (11/21),"9,222",2주일전 (11/14),"9,016",1개월전,"11,163",1년전,"6,236",일평년,"5,860",2024-11-28,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (11/29),"8,799",1일전 (11/28),"8,924",1주일전 (11/22),"9,367",2주일전 (11/15),"9,561",1개월전,"11,163",1년전,"6,236",일평년,"5,860",2024-11-29,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (12/02),"8,089",1일전 (12/01),-,1주일전 (11/25),"9,411",2주일전 (11/18),"9,583",1개월전,"8,674",1년전,"6,407",일평년,"5,401",2024-12-02,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (12/03),"8,089",1일전 (12/02),"8,089",1주일전 (11/26),"9,369",2주일전 (11/19),"9,348",1개월전,"8,674",1년전,"6,407",일평년,"5,401",2024-12-03,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (12/04),"8,200",1일전 (12/03),"8,089",1주일전 (11/27),"8,969",2주일전 (11/20),"9,520",1개월전,"8,674",1년전,"6,407",일평년,"5,401",2024-12-04,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (12/05),"8,312",1일전 (12/04),"8,200",1주일전 (11/28),"8,924",2주일전 (11/21),"9,222",1개월전,"8,674",1년전,"6,407",일평년,"5,401",2024-12-05,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (12/06),-,1일전 (12/05),"8,312",1주일전 (11/29),"8,799",2주일전 (11/22),"9,367",1개월전,"8,674",1년전,"6,407",일평년,"5,401",2024-12-06,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (12/09),"8,268",1일전 (12/08),-,1주일전 (12/02),"8,089",2주일전 (11/25),"9,411",1개월전,"8,674",1년전,"6,407",일평년,"5,401",2024-12-09,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (12/10),"8,277",1일전 (12/09),"8,268",1주일전 (12/03),"8,089",2주일전 (11/26),"9,369",1개월전,"8,674",1년전,"6,407",일평년,"5,401",2024-12-10,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (12/11),"7,962",1일전 (12/10),"8,277",1주일전 (12/04),"8,200",2주일전 (11/27),"8,969",1개월전,"9,254",1년전,"6,125",일평년,"5,401",2024-12-11,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (12/12),"7,618",1일전 (12/11),"7,962",1주일전 (12/05),"8,312",2주일전 (11/28),"8,924",1개월전,"9,254",1년전,"6,125",일평년,"5,401",2024-12-12,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (12/13),"7,569",1일전 (12/12),"7,618",1주일전 (12/06),-,2주일전 (11/29),"8,799",1개월전,"9,254",1년전,"6,125",일평년,"5,401",2024-12-13,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (12/16),"7,612",1일전 (12/15),-,1주일전 (12/09),"8,268",2주일전 (12/02),"8,089",1개월전,"9,254",1년전,"6,125",일평년,"5,401",2024-12-16,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (12/17),"7,607",1일전 (12/16),"7,612",1주일전 (12/10),"8,277",2주일전 (12/03),"8,089",1개월전,"9,254",1년전,"6,125",일평년,"5,401",2024-12-17,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (12/18),"7,669",1일전 (12/17),"7,607",1주일전 (12/11),"7,962",2주일전 (12/04),"8,200",1개월전,"9,254",1년전,"6,125",일평년,"5,401",2024-12-18,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (12/19),"7,747",1일전 (12/18),"7,669",1주일전 (12/12),"7,618",2주일전 (12/05),"8,312",1개월전,"9,254",1년전,"6,125",일평년,"5,401",2024-12-19,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (12/23),"7,502",1일전 (12/22),-,1주일전 (12/16),"7,612",2주일전 (12/09),"8,268",1개월전,"9,267",1년전,"6,705",일평년,"5,567",2024-12-23,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (12/24),"7,269",1일전 (12/23),"7,502",1주일전 (12/17),"7,607",2주일전 (12/10),"8,277",1개월전,"9,267",1년전,"6,705",일평년,"5,567",2024-12-24,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (12/25),-,1일전 (12/24),"7,269",1주일전 (12/18),"7,669",2주일전 (12/11),"7,962",1개월전,"9,267",1년전,"6,705",일평년,"5,567",2024-12-25,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (12/26),"7,070",1일전 (12/25),-,1주일전 (12/19),"7,747",2주일전 (12/12),"7,618",1개월전,"9,267",1년전,"6,705",일평년,"5,567",2024-12-26,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (12/27),"6,772",1일전 (12/26),"7,070",1주일전 (12/20),"7,714",2주일전 (12/13),"7,569",1개월전,"9,267",1년전,"6,705",일평년,"5,567",2024-12-27,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (12/30),"6,804",1일전 (12/29),-,1주일전 (12/23),"7,502",2주일전 (12/16),"7,612",1개월전,"9,267",1년전,"6,705",일평년,"5,567",2024-12-30,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (12/31),"6,616",1일전 (12/30),"6,804",1주일전 (12/24),"7,269",2주일전 (12/17),"7,607",1개월전,"9,267",1년전,"6,705",일평년,"5,567",2024-12-31,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (01/01),-,1일전 (12/31),"6,616",1주일전 (12/25),-,2주일전 (12/18),"7,669",1개월전,"8,878",1년전,"6,600",일평년,"5,651",2025-01-01,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (01/02),"5,977",1일전 (01/01),-,1주일전 (12/26),"7,070",2주일전 (12/19),"7,747",1개월전,"8,878",1년전,"6,600",일평년,"5,651",2025-01-02,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (01/03),"5,866",1일전 (01/02),"5,977",1주일전 (12/27),"6,772",2주일전 (12/20),"7,714",1개월전,"8,878",1년전,"6,600",일평년,"5,651",2025-01-03,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (01/06),"5,911",1일전 (01/05),-,1주일전 (12/30),"6,804",2주일전 (12/23),"7,502",1개월전,"8,878",1년전,"6,600",일평년,"5,651",2025-01-06,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (01/07),"5,602",1일전 (01/06),"5,911",1주일전 (12/31),"6,616",2주일전 (12/24),"7,269",1개월전,"8,878",1년전,"6,600",일평년,"5,651",2025-01-07,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (01/08),"5,508",1일전 (01/07),"5,602",1주일전 (01/01),-,2주일전 (12/25),-,1개월전,"8,878",1년전,"6,600",일평년,"5,651",2025-01-08,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (01/09),"5,217",1일전 (01/08),"5,508",1주일전 (01/02),"5,977",2주일전 (12/26),"7,070",1개월전,"8,878",1년전,"6,600",일평년,"5,651",2025-01-09,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (01/10),"5,092",1일전 (01/09),"5,217",1주일전 (01/03),"5,866",2주일전 (12/27),"6,772",1개월전,"8,878",1년전,"6,600",일평년,"5,651",2025-01-10,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (01/13),"5,081",1일전 (01/12),-,1주일전 (01/06),"5,911",2주일전 (12/30),"6,804",1개월전,"8,083",1년전,"6,397",일평년,"5,711",2025-01-13,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (01/14),"5,150",1일전 (01/13),"5,081",1주일전 (01/07),"5,602",2주일전 (12/31),"6,616",1개월전,"8,083",1년전,"6,397",일평년,"5,711",2025-01-14,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (01/15),"4,939",1일전 (01/14),"5,150",1주일전 (01/08),"5,508",2주일전 (01/01),-,1개월전,"8,083",1년전,"6,397",일평년,"5,711",2025-01-15,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (01/16),"4,763",1일전 (01/15),"4,939",1주일전 (01/09),"5,217",2주일전 (01/02),"5,977",1개월전,"8,083",1년전,"6,397",일평년,"5,711",2025-01-16,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (01/17),"4,719",1일전 (01/16),"4,763",1주일전 (01/10),"5,092",2주일전 (01/03),"5,866",1개월전,"8,083",1년전,"6,397",일평년,"5,711",2025-01-17,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (01/20),"4,646",1일전 (01/19),-,1주일전 (01/13),"5,081",2주일전 (01/06),"5,911",1개월전,"8,083",1년전,"6,397",일평년,"5,711",2025-01-20,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (01/21),"4,649",1일전 (01/20),"4,646",1주일전 (01/14),"5,150",2주일전 (01/07),"5,602",1개월전,"7,238",1년전,"8,154",일평년,"5,956",2025-01-21,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (01/22),"4,872",1일전 (01/21),"4,649",1주일전 (01/15),"4,939",2주일전 (01/08),"5,508",1개월전,"7,238",1년전,"8,154",일평년,"5,956",2025-01-22,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (01/23),"5,188",1일전 (01/22),"4,872",1주일전 (01/16),"4,763",2주일전 (01/09),"5,217",1개월전,"7,238",1년전,"8,154",일평년,"5,956",2025-01-23,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (01/24),"5,609",1일전 (01/23),"5,188",1주일전 (01/17),"4,719",2주일전 (01/10),"5,092",1개월전,"7,238",1년전,"8,154",일평년,"5,956",2025-01-24,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (01/27),-,1일전 (01/26),-,1주일전 (01/20),"4,646",2주일전 (01/13),"5,081",1개월전,"7,238",1년전,"8,154",일평년,"5,956",2025-01-27,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (01/28),-,1일전 (01/27),-,1주일전 (01/21),"4,649",2주일전 (01/14),"5,150",1개월전,"7,238",1년전,"8,154",일평년,"5,956",2025-01-28,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (01/29),-,1일전 (01/28),-,1주일전 (01/22),"4,872",2주일전 (01/15),"4,939",1개월전,"7,238",1년전,"8,154",일평년,"5,956",2025-01-29,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (01/30),-,1일전 (01/29),-,1주일전 (01/23),"5,188",2주일전 (01/16),"4,763",1개월전,"7,238",1년전,"8,154",일평년,"5,956",2025-01-30,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (01/31),"5,383",1일전 (01/30),-,1주일전 (01/24),"5,609",2주일전 (01/17),"4,719",1개월전,"7,238",1년전,"8,154",일평년,"5,956",2025-01-31,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (02/03),"5,471",1일전 (02/02),-,1주일전 (01/27),-,2주일전 (01/20),"4,646",1개월전,"6,061",1년전,"8,894",일평년,"5,917",2025-02-03,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (02/04),"5,610",1일전 (02/03),"5,471",1주일전 (01/28),-,2주일전 (01/21),"4,649",1개월전,"6,061",1년전,"8,894",일평년,"5,917",2025-02-04,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (02/05),"5,443",1일전 (02/04),"5,610",1주일전 (01/29),-,2주일전 (01/22),"4,872",1개월전,"6,061",1년전,"8,894",일평년,"5,917",2025-02-05,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (02/06),"5,804",1일전 (02/05),"5,443",1주일전 (01/30),-,2주일전 (01/23),"5,188",1개월전,"6,061",1년전,"8,894",일평년,"5,917",2025-02-06,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (02/07),"5,901",1일전 (02/06),"5,804",1주일전 (01/31),"5,383",2주일전 (01/24),"5,609",1개월전,"6,061",1년전,"8,894",일평년,"5,917",2025-02-07,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (02/10),"5,763",1일전 (02/09),-,1주일전 (02/03),"5,471",2주일전 (01/27),-,1개월전,"6,061",1년전,"8,894",일평년,"5,917",2025-02-10,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (02/11),"5,643",1일전 (02/10),"5,763",1주일전 (02/04),"5,610",2주일전 (01/28),-,1개월전,"5,228",1년전,"8,496",일평년,"6,074",2025-02-11,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (02/12),"5,777",1일전 (02/11),"5,643",1주일전 (02/05),"5,443",2주일전 (01/29),-,1개월전,"5,228",1년전,"8,496",일평년,"6,074",2025-02-12,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (02/13),"5,799",1일전 (02/12),"5,777",1주일전 (02/06),"5,804",2주일전 (01/30),-,1개월전,"5,228",1년전,"8,496",일평년,"6,074",2025-02-13,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (02/14),"5,963",1일전 (02/13),"5,799",1주일전 (02/07),"5,901",2주일전 (01/31),"5,383",1개월전,"5,228",1년전,"8,496",일평년,"6,074",2025-02-14,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (02/17),"5,978",1일전 (02/16),-,1주일전 (02/10),"5,763",2주일전 (02/03),"5,471",1개월전,"5,228",1년전,"8,496",일평년,"6,074",2025-02-17,서울
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (02/18),"6,014",1일전 (02/17),"5,978",1주일전 (02/11),"5,643",2주일전 (02/04),"5,610",1개월전,"5,228",1년전,"8,496",일평년,"6,074",2025-02-18,서울
토마토,225,토마토(1kg),00,상품,04,1kg,당일 (02/19),"5,764",1일전 (02/18),"6,014",1주일전 (02/12),"5,777",2주일전 (02/05),"5,443",1개월전,"5,228",1년전,"8,496",일평년,"6,074",2025-02-19,서울
